Cell ID,Label 1,Label 2,Label 3,Probability 1,Probability 2,Probability 3,Test Accuracy,Test Loss
19289,cluster_3,cluster_1,cluster_6,0.13327882,0.106693566,0.08120514,0.16488486528396606,2.9004340171813965
19306,cluster_3,cluster_1,cluster_8,0.14578319,0.10606558,0.09264443,0.16488486528396606,2.9004340171813965
19319,cluster_4,cluster_1,cluster_6,0.11314826,0.09436871,0.09084268,0.16488486528396606,2.9004340171813965
19330,cluster_2,cluster_4,cluster_1,0.11648213,0.10982231,0.10101633,0.16488486528396606,2.9004340171813965
19336,cluster_3,cluster_1,cluster_5,0.19684899,0.11665878,0.09701742,0.16488486528396606,2.9004340171813965
19371,cluster_12,cluster_1,cluster_3,0.1069629,0.09188976,0.08865761,0.16488486528396606,2.9004340171813965
19374,cluster_2,cluster_1,cluster_4,0.13198398,0.10391876,0.09028174,0.16488486528396606,2.9004340171813965
19378,cluster_4,cluster_2,cluster_1,0.12610705,0.121891946,0.09334347,0.16488486528396606,2.9004340171813965
1947,cluster_9,cluster_2,cluster_1,0.2713844,0.12151217,0.07862892,0.16488486528396606,2.9004340171813965
19488,cluster_4,cluster_1,cluster_2,0.12006252,0.0886034,0.07775935,0.16488486528396606,2.9004340171813965
19501,cluster_2,cluster_1,cluster_11,0.19706844,0.10162761,0.06731727,0.16488486528396606,2.9004340171813965
19582,cluster_2,cluster_1,cluster_6,0.15322793,0.11985078,0.08167002,0.16488486528396606,2.9004340171813965
19592,cluster_13,cluster_7,cluster_17,0.22749951,0.11275697,0.10481459,0.16488486528396606,2.9004340171813965
19619,cluster_2,cluster_4,cluster_1,0.15652631,0.10883373,0.09899549,0.16488486528396606,2.9004340171813965
19708,cluster_3,cluster_5,cluster_8,0.30187646,0.11635912,0.10173822,0.16488486528396606,2.9004340171813965
19731,cluster_3,cluster_1,cluster_6,0.13935934,0.09759328,0.0962263,0.16488486528396606,2.9004340171813965
19758,cluster_3,cluster_5,cluster_1,0.19852044,0.123781286,0.121326655,0.16488486528396606,2.9004340171813965
19864,cluster_3,cluster_1,cluster_6,0.16197218,0.115803756,0.09890139,0.16488486528396606,2.9004340171813965
20060,cluster_9,cluster_1,cluster_5,0.28238425,0.1400067,0.12514856,0.16488486528396606,2.9004340171813965
20144,cluster_3,cluster_5,cluster_9,0.29013374,0.14146855,0.11070592,0.16488486528396606,2.9004340171813965
2016,cluster_13,cluster_2,cluster_17,0.12290618,0.11540133,0.08584162,0.16488486528396606,2.9004340171813965
20285,cluster_1,cluster_3,cluster_6,0.12397997,0.10469139,0.09720857,0.16488486528396606,2.9004340171813965
20290,cluster_3,cluster_8,cluster_1,0.21150485,0.10421352,0.10010716,0.16488486528396606,2.9004340171813965
20296,cluster_2,cluster_1,cluster_4,0.11683817,0.106994145,0.08937757,0.16488486528396606,2.9004340171813965
20307,cluster_2,cluster_1,cluster_5,0.14322168,0.12969768,0.06597323,0.16488486528396606,2.9004340171813965
20433,cluster_2,cluster_1,cluster_4,0.10959313,0.10684393,0.09628692,0.16488486528396606,2.9004340171813965
20562,cluster_13,cluster_12,cluster_17,0.17243564,0.10148629,0.084124655,0.16488486528396606,2.9004340171813965
20570,cluster_2,cluster_13,cluster_1,0.085236505,0.08189667,0.07962923,0.16488486528396606,2.9004340171813965
20600,cluster_1,cluster_2,cluster_6,0.14529882,0.11179878,0.072058104,0.16488486528396606,2.9004340171813965
20638,cluster_9,cluster_2,cluster_1,0.3527012,0.11063035,0.07230133,0.16488486528396606,2.9004340171813965
20678,cluster_2,cluster_1,cluster_11,0.24768999,0.11281567,0.07247537,0.16488486528396606,2.9004340171813965
20836,cluster_1,cluster_2,cluster_4,0.118449114,0.08880612,0.08731956,0.16488486528396606,2.9004340171813965
20837,cluster_1,cluster_2,cluster_6,0.1117779,0.103556335,0.10337774,0.16488486528396606,2.9004340171813965
20908,cluster_1,cluster_8,cluster_3,0.09737966,0.091947,0.08984544,0.16488486528396606,2.9004340171813965
21000,cluster_3,cluster_1,cluster_4,0.09456269,0.091148175,0.08982308,0.16488486528396606,2.9004340171813965
21007,cluster_2,cluster_4,cluster_1,0.14334935,0.10589351,0.09489453,0.16488486528396606,2.9004340171813965
21234,cluster_2,cluster_9,cluster_1,0.19583812,0.12305242,0.122084364,0.16488486528396606,2.9004340171813965
21240,cluster_2,cluster_1,cluster_6,0.12742847,0.12425927,0.06016033,0.16488486528396606,2.9004340171813965
21281,cluster_2,cluster_1,cluster_4,0.13669156,0.10978872,0.10966445,0.16488486528396606,2.9004340171813965
21295,cluster_2,cluster_4,cluster_1,0.121814094,0.10582058,0.1054133,0.16488486528396606,2.9004340171813965
21438,cluster_12,cluster_13,cluster_1,0.20476541,0.16108698,0.068179294,0.16488486528396606,2.9004340171813965
215,cluster_1,cluster_2,cluster_9,0.11367239,0.10537879,0.0849825,0.16488486528396606,2.9004340171813965
21532,cluster_3,cluster_1,cluster_8,0.139658,0.10241746,0.08064276,0.16488486528396606,2.9004340171813965
21721,cluster_9,cluster_28,cluster_1,0.3000691,0.20834593,0.07746102,0.16488486528396606,2.9004340171813965
21741,cluster_3,cluster_1,cluster_5,0.15456787,0.12699534,0.10959379,0.16488486528396606,2.9004340171813965
21778,cluster_2,cluster_4,cluster_1,0.13173376,0.10590595,0.1045359,0.16488486528396606,2.9004340171813965
21848,cluster_2,cluster_1,cluster_6,0.16921791,0.12143545,0.074219465,0.16488486528396606,2.9004340171813965
21856,cluster_2,cluster_1,cluster_9,0.13503315,0.1294928,0.0857836,0.16488486528396606,2.9004340171813965
21872,cluster_3,cluster_1,cluster_5,0.18018675,0.118572675,0.11502799,0.16488486528396606,2.9004340171813965
21884,cluster_3,cluster_5,cluster_1,0.2892231,0.124309584,0.10205749,0.16488486528396606,2.9004340171813965
21892,cluster_1,cluster_2,cluster_4,0.108444355,0.10274977,0.0976573,0.16488486528396606,2.9004340171813965
22009,cluster_1,cluster_6,cluster_3,0.121694386,0.0976634,0.09291741,0.16488486528396606,2.9004340171813965
22033,cluster_8,cluster_3,cluster_1,0.12822174,0.1071489,0.09440794,0.16488486528396606,2.9004340171813965
22041,cluster_1,cluster_6,cluster_4,0.10637118,0.10396163,0.101918876,0.16488486528396606,2.9004340171813965
22048,cluster_3,cluster_6,cluster_1,0.16133125,0.103233255,0.098028205,0.16488486528396606,2.9004340171813965
22084,cluster_4,cluster_1,cluster_3,0.116131544,0.09606575,0.07821858,0.16488486528396606,2.9004340171813965
22196,cluster_3,cluster_1,cluster_5,0.25262636,0.10716892,0.0965773,0.16488486528396606,2.9004340171813965
22260,cluster_2,cluster_1,cluster_4,0.12826961,0.11552281,0.08551447,0.16488486528396606,2.9004340171813965
22302,cluster_1,cluster_4,cluster_6,0.11811792,0.09904932,0.09610327,0.16488486528396606,2.9004340171813965
22355,cluster_3,cluster_1,cluster_8,0.10413898,0.10228014,0.09700116,0.16488486528396606,2.9004340171813965
22444,cluster_3,cluster_8,cluster_1,0.18278469,0.111723214,0.097727105,0.16488486528396606,2.9004340171813965
2248,cluster_2,cluster_1,cluster_4,0.20118824,0.10844011,0.080349624,0.16488486528396606,2.9004340171813965
2255,cluster_1,cluster_2,cluster_9,0.16560982,0.14151612,0.11125151,0.16488486528396606,2.9004340171813965
22624,cluster_1,cluster_3,cluster_4,0.0898042,0.08977757,0.07983583,0.16488486528396606,2.9004340171813965
22628,cluster_3,cluster_8,cluster_1,0.20071955,0.1317428,0.09639601,0.16488486528396606,2.9004340171813965
2263,cluster_2,cluster_1,cluster_9,0.20909657,0.1256717,0.054484103,0.16488486528396606,2.9004340171813965
22630,cluster_3,cluster_8,cluster_1,0.17515364,0.12272097,0.10373297,0.16488486528396606,2.9004340171813965
22646,cluster_4,cluster_1,cluster_3,0.11537923,0.10364247,0.10179384,0.16488486528396606,2.9004340171813965
22661,cluster_3,cluster_4,cluster_1,0.12030605,0.10897462,0.09476137,0.16488486528396606,2.9004340171813965
22668,cluster_13,cluster_1,cluster_4,0.10185004,0.07940043,0.07456844,0.16488486528396606,2.9004340171813965
22699,cluster_3,cluster_5,cluster_1,0.23164475,0.12672952,0.107207,0.16488486528396606,2.9004340171813965
22703,cluster_3,cluster_1,cluster_8,0.13109751,0.09736555,0.091941364,0.16488486528396606,2.9004340171813965
22855,cluster_3,cluster_5,cluster_1,0.1760248,0.1250729,0.117880516,0.16488486528396606,2.9004340171813965
22874,cluster_2,cluster_1,cluster_4,0.13275808,0.10950222,0.07863593,0.16488486528396606,2.9004340171813965
22918,cluster_4,cluster_1,cluster_2,0.11201275,0.099506654,0.09018519,0.16488486528396606,2.9004340171813965
22936,cluster_3,cluster_8,cluster_6,0.2502474,0.111640505,0.10312809,0.16488486528396606,2.9004340171813965
22973,cluster_1,cluster_2,cluster_6,0.11911257,0.11656353,0.073588885,0.16488486528396606,2.9004340171813965
23009,cluster_3,cluster_6,cluster_4,0.12363743,0.12342151,0.10750814,0.16488486528396606,2.9004340171813965
23022,cluster_2,cluster_1,cluster_6,0.15142587,0.12212862,0.09300026,0.16488486528396606,2.9004340171813965
23057,cluster_13,cluster_1,cluster_4,0.08982815,0.082812235,0.07059623,0.16488486528396606,2.9004340171813965
23084,cluster_4,cluster_1,cluster_3,0.12575297,0.09753316,0.09233086,0.16488486528396606,2.9004340171813965
23086,cluster_1,cluster_5,cluster_2,0.13022952,0.10074633,0.09326313,0.16488486528396606,2.9004340171813965
23087,cluster_1,cluster_6,cluster_4,0.12306877,0.111395285,0.08774805,0.16488486528396606,2.9004340171813965
23134,cluster_3,cluster_1,cluster_4,0.10705081,0.10294553,0.0819268,0.16488486528396606,2.9004340171813965
23165,cluster_3,cluster_1,cluster_6,0.1402268,0.10547196,0.09375121,0.16488486528396606,2.9004340171813965
23169,cluster_1,cluster_4,cluster_10,0.10886488,0.10244303,0.097829536,0.16488486528396606,2.9004340171813965
23191,cluster_4,cluster_3,cluster_1,0.10471892,0.10377947,0.1025348,0.16488486528396606,2.9004340171813965
23218,cluster_3,cluster_1,cluster_5,0.1708071,0.13029547,0.11116927,0.16488486528396606,2.9004340171813965
23270,cluster_1,cluster_9,cluster_2,0.14159875,0.111728534,0.08444063,0.16488486528396606,2.9004340171813965
23307,cluster_3,cluster_6,cluster_1,0.23387064,0.10610132,0.0975232,0.16488486528396606,2.9004340171813965
23361,cluster_3,cluster_8,cluster_1,0.19503893,0.11045949,0.09732919,0.16488486528396606,2.9004340171813965
23368,cluster_1,cluster_3,cluster_5,0.16152076,0.12065149,0.118660934,0.16488486528396606,2.9004340171813965
